name,year,director,budget,gross,profit,roi
night of the demons,1988,kevin tenney,1200000.0,3109904.0,1909904.0,159.15866666666668
biloxi blues,1988,mike nichols,20000000.0,51684798.0,31684798.0,158.42399
shag,1988,zelda barron,5000000.0,6957975.0,1957975.0,39.1595
cocoon: the return,1988,daniel petrie,17500000.0,25024919.0,7524919.0,42.99953714285714
poltergeist iii,1988,gary sherman,10500000.0,14114488.0,3614488.0,34.423695238095235
waxwork,1988,anthony hickox,3000000.0,808114.0,-2191886.0,-73.06286666666666
funny farm,1988,george roy hill,19000000.0,25537221.0,6537221.0,34.406426315789474
fright night part 2,1988,tommy lee wallace,7500000.0,2983784.0,-4516216.0,-60.216213333333336
caddyshack ii,1988,allan arkush,20000000.0,11798302.0,-8201698.0,-41.008489999999995
school daze,1988,spike lee,6500000.0,14545844.0,8045844.0,123.78221538461538
johnny be good,1988,bud s. smith,22000000.0,17550399.0,-4449601.0,-20.22545909090909
short circuit 2,1988,kenneth johnson,15000000.0,21630088.0,6630088.0,44.200586666666666
the serpent and the rainbow,1988,wes craven,7000000.0,19595031.0,12595031.0,179.9290142857143
monkey shines,1988,george a. romero,7000000.0,5344577.0,-1655423.0,-23.6489
masquerade,1988,bob swaim,12000000.0,15855828.0,3855828.0,32.1319
phantasm ii,1988,don coscarelli,3000000.0,7282851.0,4282851.0,142.7617
tucker: the man and his dream,1988,francis ford coppola,23000000.0,19652638.0,-3347362.0,-14.553747826086957
action jackson,1988,craig r. baxley,7000000.0,20256975.0,13256975.0,189.38535714285715
"bright lights, big city",1988,james bridges,25000000.0,16118077.0,-8881923.0,-35.527692
shoot to kill,1988,roger spottiswoode,15000000.0,29300090.0,14300090.0,95.33393333333333
the beast of war,1988,kevin reynolds,8000000.0,161004.0,-7838996.0,-97.98745
lady in white,1988,frank laloggia,4700000.0,1705139.0,-2994861.0,-63.72044680851063
gorillas in the mist,1988,michael apted,22000000.0,61149479.0,39149479.0,177.95217727272728
alien nation,1988,graham baker,16000000.0,32155047.0,16155047.0,100.96904375
betrayed,1988,costa-gavras,19000000.0,25816139.0,6816139.0,35.87441578947369
miracle mile,1988,steve de jarnatt,3700000.0,1145404.0,-2554596.0,-69.04313513513513
appointment with death,1988,michael winner,6000000.0,960040.0,-5039960.0,-83.99933333333334
critters 2,1988,mick garris,4500000.0,3813293.0,-686707.0,-15.260155555555555
dead heat,1988,mark goldblatt,5000000.0,3588626.0,-1411374.0,-28.22748
talk radio,1988,oliver stone,4000000.0,3468572.0,-531428.0,-13.2857
the milagro beanfield war,1988,robert redford,22000000.0,13825794.0,-8174206.0,-37.15548181818182
fresh horses,1988,david anspaugh,14000000.0,6640346.0,-7359654.0,-52.568957142857144
bird,1988,clint eastwood,9000000.0,2181286.0,-6818714.0,-75.76348888888889
punchline,1988,david seltzer,15000000.0,21042667.0,6042667.0,40.28444666666667
little nikita,1988,richard benjamin,15000000.0,1733070.0,-13266930.0,-88.44619999999999
vibes,1988,ken kwapis,18000000.0,1883811.0,-16116189.0,-89.53438333333334
red scorpion,1988,joseph zito,16000000.0,4192440.0,-11807560.0,-73.79725
rocket gibraltar,1988,daniel petrie,3000000.0,187349.0,-2812651.0,-93.75503333333334
1969,1988,ernest thompson,7000000.0,5979011.0,-1020989.0,-14.585557142857141
memories of me,1988,henry winkler,12000000.0,3965604.0,-8034396.0,-66.9533
the couch trip,1988,michael ritchie,19000000.0,11005304.0,-7994696.0,-42.07734736842105
bad dreams,1988,andrew fleming,4000000.0,9797098.0,5797098.0,144.92745
another woman,1988,woody allen,10000000.0,1562749.0,-8437251.0,-84.37251
sunset,1988,blake edwards,16000000.0,4594452.0,-11405548.0,-71.284675
cop,1988,james b. harris,3000000.0,1984315.0,-1015685.0,-33.85616666666667
pulse,1988,paul golding,6000000.0,40397.0,-5959603.0,-99.32671666666667
stormy monday,1988,mike figgis,4000000.0,1791328.0,-2208672.0,-55.2168
switching channels,1988,ted kotcheff,18000000.0,9129999.0,-8870001.0,-49.27778333333334
crossing delancey,1988,joan micklin silver,4000000.0,16262415.0,12262415.0,306.560375
shakedown,1988,james glickenhaus,6000000.0,10068039.0,4068039.0,67.80064999999999
everybody's all-american,1988,taylor hackford,22000000.0,12638294.0,-9361706.0,-42.553209090909085
heartbreak hotel,1988,chris columbus,13000000.0,5509417.0,-7490583.0,-57.619869230769226
the kiss,1988,pen densham,6000000.0,1869148.0,-4130852.0,-68.84753333333333
spellbinder,1988,janet greek,6000000.0,657446.0,-5342554.0,-89.04256666666667
permanent record,1988,marisa silver,8000000.0,1893139.0,-6106861.0,-76.3357625
illegally yours,1988,peter bogdanovich,13000000.0,259019.0,-12740981.0,-98.00754615384616
track 29,1988,nicolas roeg,5000000.0,429028.0,-4570972.0,-91.41944
ernest saves christmas,1988,john r. cherry iii,6000000.0,28202109.0,22202109.0,370.03515
moon over parador,1988,paul mazursky,20000000.0,11444204.0,-8555796.0,-42.77898
off limits,1988,christopher crowe,12000000.0,7242035.0,-4757965.0,-39.649708333333336
tapeheads,1988,bill fishman,3000000.0,343786.0,-2656214.0,-88.54046666666666
apartment zero,1988,martin donovan,4000000.0,1267578.0,-2732422.0,-68.31055
the good mother,1988,leonard nimoy,14000000.0,4764606.0,-9235394.0,-65.9671
indiana jones and the last crusade,1989,steven spielberg,48000000.0,474171806.0,426171806.0,887.8579291666666
road house,1989,rowdy herrington,17000000.0,30050028.0,13050028.0,76.76487058823528
batman,1989,tim burton,35000000.0,411508343.0,376508343.0,1075.7381228571428
bill & ted's excellent adventure,1989,stephen herek,10000000.0,40508994.0,30508994.0,305.08994
dead poets society,1989,peter weir,16400000.0,235860116.0,219460116.0,1338.17143902439
the little mermaid,1989,ron clements,40000000.0,211343479.0,171343479.0,428.35869750000006
